Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
8,"S Sridhar, D Rempe, J Valentin, B Sofien…","Multiview aggregation for learning category-specific shape reconstruction",2019,"Advances in Neural …","papers.nips.cc","http://papers.nips.cc/paper/8506-multiview-aggregation-for-learning-category-specific-shape-reconstruction","https://scholar.google.com/scholar?cites=6464092641166867923&as_sdt=2005&sciodt=0,5&hl=en",192,"2020-10-24 07:39:54","","","","",,,,,8,8.00,2,5,1,"We investigate the problem of learning category-specific 3D shape reconstruction from a variable number of RGB views of previously unobserved object instances. Most approaches for multiview shape reconstruction operate on sparse shape representations, or assume a …"
8,"Y Luo, Z Chen, N Mesgarani…","End-to-end microphone permutation and number invariant multi-channel speech separation",2020,"ICASSP 2020-2020 …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9054177/","https://scholar.google.com/scholar?cites=2817130521750295102&as_sdt=2005&sciodt=0,5&hl=en",204,"2020-10-24 07:39:54","","","","",,,,,8,8.00,2,4,1,"An important problem in ad-hoc microphone speech separation is how to guarantee the robustness of a system with respect to the locations and numbers of microphones. The former requires the system to be invariant to different indexing of the microphones with the …"
8,"Z Peng, W Huang, M Luo, Q Zheng, Y Rong…","Graph Representation Learning via Graphical Mutual Information Maximization",2020,"Proceedings of The …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3366423.3380112","https://scholar.google.com/scholar?cites=16022484840623425424&as_sdt=2005&sciodt=0,5&hl=en",463,"2020-10-24 07:39:54","","","","",,,,,8,8.00,1,6,1,"The richness in the content of various information networks such as social networks and communication networks provides the unprecedented potential for learning high-quality expressive representations without external supervision. This paper investigates how to …"
7,"K Skianis, G Nikolentzos, S Limnios…","Rep the set: Neural networks for learning set representations",2020,"International …","proceedings.mlr.press","http://proceedings.mlr.press/v108/skianis20a.html","https://scholar.google.com/scholar?cites=16807547728896572927&as_sdt=2005&sciodt=0,5&hl=en",127,"2020-10-24 07:39:54","","","","",,,,,7,7.00,2,4,1,"In several domains, data objects can be decomposed into sets of simpler objects. It is then natural to represent each object as the set of its components or parts. Many conventional machine learning algorithms are unable to process this kind of representations, since sets …"
7,"A Cotter, M Gupta, H Jiang, E Louidor…","Shape constraints for set functions",2019,"International …","proceedings.mlr.press","http://proceedings.mlr.press/v97/cotter19a.html","https://scholar.google.com/scholar?cites=6179408537802481998&as_sdt=2005&sciodt=0,5&hl=en",131,"2020-10-24 07:39:54","","","","",,,,,7,7.00,1,5,1,"Set functions predict a label from a permutation-invariant variable-size collection of feature vectors. We propose making set functions more understandable and regularized by capturing domain knowledge through shape constraints. We show how prior work in …"
7,"R Bamler, S Mandt","Improving optimization for models with continuous symmetry breaking",2018,"arXiv preprint arXiv:1803.03234","arxiv.org","https://arxiv.org/abs/1803.03234","https://scholar.google.com/scholar?cites=16886812030798350071&as_sdt=2005&sciodt=0,5&hl=en",136,"2020-10-24 07:39:54","","","","",,,,,7,3.50,4,2,2,"Many loss functions in representation learning are invariant under a continuous symmetry transformation. For example, the loss function of word embeddings (Mikolov et al., 2013) remains unchanged if we simultaneously rotate all word and context embedding vectors. We …"
7,"J Born, M Manica, A Oskooei, J Cadow…","PaccMannRL: Designing Anticancer Drugs From Transcriptomic Data via Reinforcement Learning",2020,"… Conference on Research …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-45257-5_18","https://scholar.google.com/scholar?cites=8414463669260367573&as_sdt=2005&sciodt=0,5&hl=en",144,"2020-10-24 07:39:54","","","","",,,,,7,7.00,1,5,1,"Approach. Here, we introduce the first molecule generator that can be driven through a disease context deemed to represent the target environment in which the drug has to act. Showcased at the daunting task of de-novo anticancer drug discovery, our generative model is demonstrated …"
7,"A Tacchetti, DJ Strouse, M Garnelo, T Graepel…","A neural architecture for designing truthful and efficient auctions",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1907.05181","https://scholar.google.com/scholar?cites=1935096472065065115&as_sdt=2005&sciodt=0,5&hl=en",145,"2020-10-24 07:39:54","","","","",,,,,7,7.00,1,5,1,"Auctions are protocols to allocate goods to buyers who have preferences over them, and collect payments in return. Economists have invested significant effort in designing auction rules that result in allocations of the goods that are desirable for the group as a whole …"
7,"M Albooyeh, D Bertolini, S Ravanbakhsh","Incidence networks for geometric deep learning",2019,"arXiv preprint arXiv:1905.11460","arxiv.org","https://arxiv.org/abs/1905.11460","https://scholar.google.com/scholar?cites=9105788793985410421&as_sdt=2005&sciodt=0,5&hl=en",149,"2020-10-24 07:39:54","","","","",,,,,7,7.00,2,3,1,"Sparse incidence tensors can represent a variety of structured data. For example, we may represent attributed graphs using their node-node, node-edge, or edge-edge incidence matrices. In higher dimensions, incidence tensors can represent simplicial complexes and …"
7,"M Joseph-Rivlin, A Zvirin…","Momen (e) t: Flavor the moments in learning to classify shapes",2019,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ICCVW_2019/html/GMDL/Joseph-Rivlin_Momenet_Flavor_the_Moments_in_Learning_to_Classify_Shapes_ICCVW_2019_paper.html","https://scholar.google.com/scholar?cites=6175394259695186286&as_sdt=2005&sciodt=0,5&hl=en",159,"2020-10-24 07:39:54","","","","",,,,,7,7.00,2,3,1,"A fundamental question in learning to classify 3D shapes is how to treat the data in a way that would allow us to construct efficient and accurate geometric processing and analysis procedures. Here, we restrict ourselves to networks that operate on point clouds. There were …"
7,"B Donon, B Donnot, I Guyon…","Graph neural solver for power systems",2019,"2019 International Joint …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8851855/","https://scholar.google.com/scholar?cites=10974961987254405909&as_sdt=2005&sciodt=0,5&hl=en",168,"2020-10-24 07:39:54","","","","",,,,,7,7.00,2,4,1,"We propose a neural network architecture that emulates the behavior of a physics solver that solves electricity differential equations to compute electricity flow in power grids (so-called"" load flow""). Load flow computation is a well studied and understood problem, but current …"
7,"B Srinivasan, B Ribeiro","On the equivalence between node embeddings and structural graph representations",2019,"arXiv preprint arXiv:1910.00452","arxiv.org","https://arxiv.org/abs/1910.00452","https://scholar.google.com/scholar?cites=17868178388498815502&as_sdt=2005&sciodt=0,5&hl=en",183,"2020-10-24 07:39:54","","","","",,,,,7,7.00,4,2,1,"This work provides the first unifying theoretical framework for node embeddings and structural graph representations, bridging methods like matrix factorization and graph neural networks. Using invariant theory, we show that the relationship between structural …"
7,"CD Hofer, R Kwitt, M Niethammer","Learning Representations of Persistence Barcodes.",2019,"Journal of Machine Learning Research","jmlr.org","http://www.jmlr.org/papers/volume20/18-358/18-358.pdf","https://scholar.google.com/scholar?cites=1447477387151238613&as_sdt=2005&sciodt=0,5&hl=en",207,"2020-10-24 07:39:54","PDF","","","",,,,,7,7.00,2,3,1,"We consider the problem of supervised learning with summary representations of topological features in data. In particular, we focus on persistent homology, the prevalent tool used in topological data analysis. As the summary representations, referred to as …"
7,"I Achituve, H Maron, G Chechik","Self-Supervised Learning for Domain Adaptation on Point-Clouds",2020,"arXiv preprint arXiv:2003.12641","arxiv.org","https://arxiv.org/abs/2003.12641","https://scholar.google.com/scholar?cites=8624910006977378061&as_sdt=2005&sciodt=0,5&hl=en",296,"2020-10-24 07:39:54","","","","",,,,,7,7.00,2,3,1,"Self-supervised learning (SSL) allows to learn useful representations from unlabeled data and has been applied effectively for domain adaptation (DA) on images. It is still unknown if and how it can be leveraged for domain adaptation for 3D perception. Here we describe the …"
6,"S Zhao, MM Fard, H Narasimhan…","Metric-optimized example weights",2019,"… on Machine Learning","proceedings.mlr.press","http://proceedings.mlr.press/v97/zhao19b.html","https://scholar.google.com/scholar?cites=385465247974230480&as_sdt=2005&sciodt=0,5&hl=en",141,"2020-10-24 07:39:54","","","","",,,,,6,6.00,2,4,1,"Real-world machine learning applications often have complex test metrics, and may have training and test data that are not identically distributed. Motivated by known connections between complex test metrics and cost-weighted learning, we propose addressing these …"
6,"P Bachman, R Islam, A Sordoni, Z Ahmed","Vfunc: a deep generative model for functions",2018,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1807.04106","https://scholar.google.com/scholar?cites=16830827077980038344&as_sdt=2005&sciodt=0,5&hl=en",142,"2020-10-24 07:39:54","","","","",,,,,6,3.00,2,4,2,"We introduce a deep generative model for functions. Our model provides a joint distribution p (f, z) over functions f and latent variables z which lets us efficiently sample from the marginal p (f) and maximize a variational lower bound on the entropy H (f). We can thus …"
6,"FJ Király, B Mateen, R Sonabend","NIPS-Not Even Wrong? A Systematic Review of Empirically Complete Demonstrations of Algorithmic Effectiveness in the Machine Learning and Artificial Intelligence …",2018,"arXiv preprint arXiv:1812.07519","arxiv.org","https://arxiv.org/abs/1812.07519","https://scholar.google.com/scholar?cites=12857105681876826527&as_sdt=2005&sciodt=0,5&hl=en",147,"2020-10-24 07:39:54","","","","",,,,,6,3.00,2,3,2,"Objective: To determine the completeness of argumentative steps necessary to conclude effectiveness of an algorithm in a sample of current ML/AI supervised learning literature. Data Sources: Papers published in the Neural Information Processing Systems (NeurIPS …"
6,"Z Wang, J Poon, S Sun, S Poon","Attention-based Multi-instance Neural Network for Medical Diagnosis from Incomplete and Low Quality Data",2019,"2019 International Joint …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8851846/","https://scholar.google.com/scholar?cites=15974574938797593037&as_sdt=2005&sciodt=0,5&hl=en",155,"2020-10-24 07:39:54","","","","",,,,,6,6.00,2,4,1,"One way to extract patterns from clinical records is to consider each patient record as a bag with various number of instances in the form of symptoms. Medical diagnosis is to discover informative ones first and then map them to one or more diseases. In many cases, patients …"
6,"A Kumagai, T Iwata","Zero-shot domain adaptation without domain semantic descriptors",2018,"arXiv preprint arXiv:1807.02927","arxiv.org","https://arxiv.org/abs/1807.02927","https://scholar.google.com/scholar?cites=14425420433347456544&as_sdt=2005&sciodt=0,5&hl=en",166,"2020-10-24 07:39:54","","","","",,,,,6,3.00,3,2,2,"We propose a method to infer domain-specific models such as classifiers for unseen domains, from which no data are given in the training phase, without domain semantic descriptors. When training and test distributions are different, standard supervised learning …"
6,"M Carriere, F Chazal, Y Ike, T Lacombe, M Royer…","A general neural network architecture for persistence diagrams and graph classification",2019,"","hal.inria.fr","https://hal.inria.fr/hal-02105788/","https://scholar.google.com/scholar?cites=7263871521402151733&as_sdt=2005&sciodt=0,5&hl=en",176,"2020-10-24 07:39:54","","","","",,,,,6,6.00,1,6,1,"Graph classification is a difficult problem that has drawn a lot of attention from the machine learning community over the past few years. This is mainly due to the fact that, contrarily to Euclidean vectors, the inherent complexity of graph structures can be quite hard to encode …"
