Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
23,"S Starke, H Zhang, T Komura, J Saito","Neural state machine for character-scene interactions.",2019,"ACM Trans. Graph.","ipab.inf.ed.ac.uk","http://www.ipab.inf.ed.ac.uk/cgvu/nsm.pdf","https://scholar.google.com/scholar?cites=8696984515804921119&as_sdt=2005&sciodt=0,5&hl=en",294,"2020-10-22 19:32:26","PDF","","","",,,,,23,23.00,6,4,1,"A character's relation to its environment largely defines the fidelity of its motion. Let us take a task of sitting on a chair as an example. The character must accurately find a path going around obstacles such as a table or the target chair itself. The character must also plan to …"
9,"RM Williams, HT Ilieş","Practical shape analysis and segmentation methods for point cloud models",2018,"Computer Aided Geometric Design","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167839618301213","https://scholar.google.com/scholar?cites=5919521537370685869&as_sdt=2005&sciodt=0,5&hl=en",295,"2020-10-22 19:32:26","","","","",,,,,9,4.50,5,2,2,"Current point cloud processing algorithms do not have the capability to automatically extract semantic information from the observed scenes, except in very specialized cases. Furthermore, existing mesh analysis paradigms cannot be directly employed to …"
11,"SM Hu, JX Cai, YK Lai","Semantic labeling and instance segmentation of 3D point clouds using patch context analysis and multiscale processing",2018,"IEEE transactions on visualization and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8590720/","https://scholar.google.com/scholar?cites=13981326872046638392&as_sdt=2005&sciodt=0,5&hl=en",296,"2020-10-22 19:32:26","","","","",,,,,11,5.50,4,3,2,"We present a novel algorithm for semantic segmentation and labeling of 3D point clouds of indoor scenes, where objects in point clouds can have significant variations and complex configurations. Effective segmentation methods decomposing point clouds into semantically …"
12,"C Chen, LZ Fragonara, A Tsourdos","GAPNet: Graph attention based point neural network for exploiting local feature of point cloud",2019,"arXiv preprint arXiv:1905.08705","arxiv.org","https://arxiv.org/abs/1905.08705","https://scholar.google.com/scholar?cites=3331167069320689327&as_sdt=2005&sciodt=0,5&hl=en",297,"2020-10-22 19:32:26","","","","",,,,,12,12.00,4,3,1,"Exploiting fine-grained semantic features on point cloud is still challenging due to its irregular and sparse structure in a non-Euclidean space. Among existing studies, PointNet provides an efficient and promising approach to learn shape features directly on unordered …"
13,"L Yi, H Huang, D Liu, E Kalogerakis, H Su…","Deep part induction from articulated object pairs",2018,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1809.07417","https://scholar.google.com/scholar?cites=18325475147608776703&as_sdt=2005&sciodt=0,5&hl=en",298,"2020-10-22 19:32:26","","","","",,,,,13,6.50,2,6,2,"Object functionality is often expressed through part articulation--as when the two rigid parts of a scissor pivot against each other to perform the cutting function. Such articulations are often similar across objects within the same functional category. In this paper, we explore …"
21,"S Casas, C Gulino, R Liao, R Urtasun","Spatially-aware graph neural networks for relational behavior forecasting from sensor data",2019,"arXiv preprint arXiv:1910.08233","arxiv.org","https://arxiv.org/abs/1910.08233","https://scholar.google.com/scholar?cites=334239220702820362&as_sdt=2005&sciodt=0,5&hl=en",299,"2020-10-22 19:32:26","","","","",,,,,21,21.00,5,4,1,"In this paper, we tackle the problem of relational behavior forecasting from sensor data. Towards this goal, we propose a novel spatially-aware graph neural network (SpAGNN) that models the interactions between agents in the scene. Specifically, we exploit a convolutional …"
10,"S Chen, L Zheng, Y Zhang, Z Sun…","Veram: View-enhanced recurrent attention model for 3d shape classification",2018,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8444765/","https://scholar.google.com/scholar?cites=5330058692033278148&as_sdt=2005&sciodt=0,5&hl=en",300,"2020-10-22 19:32:26","","","","",,,,,10,5.00,2,5,2,"Multi-view deep neural network is perhaps the most successful approach in 3D shape classification. However, the fusion of multi-view features based on max or average pooling lacks a view selection mechanism, limiting its application in, eg, multi-view active object …"
7,"N O'Mahony, S Campbell, L Krpalkova…","Computer vision for 3D perception",2018,"Proceedings of SAI …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-01057-7_59","https://scholar.google.com/scholar?cites=16276574550397095416&as_sdt=2005&sciodt=0,5&hl=en",301,"2020-10-22 19:32:26","","","","",,,,,7,3.50,2,4,2,"This paper will review the progress which has been made in Artificial Intelligence and Computer Vision particularly in 3D computer vision. There has been a lot of activity in the development of both hardware and software in 3D imaging systems which will have a huge …"
7,"M Shoef, S Fogel, D Cohen-Or","Pointwise: An unsupervised point-wise feature learning network",2019,"arXiv preprint arXiv:1901.04544","arxiv.org","https://arxiv.org/abs/1901.04544","https://scholar.google.com/scholar?cites=17523591547183783855&as_sdt=2005&sciodt=0,5&hl=en",302,"2020-10-22 19:32:26","","","","",,,,,7,7.00,2,3,1,"We present a novel approach to learning a point-wise, meaningful embedding for point-clouds in an unsupervised manner, through the use of neural-networks. The domain of point-cloud processing via neural-networks is rapidly evolving, with novel architectures and …"
8,"Z Jian Yew, G Hee Lee","3dfeat-net: Weakly supervised local 3d features for point cloud registration",2018,"Proceedings of the European …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_ECCV_2018/html/Zi_Jian_Yew_3DFeat-Net_Weakly_Supervised_ECCV_2018_paper.html","https://scholar.google.com/scholar?cites=9882842949949873745&as_sdt=2005&sciodt=0,5&hl=en",303,"2020-10-22 19:32:26","","","","",,,,,8,4.00,4,2,2,"In this paper, we propose the 3DFeat-Net which learns both 3D feature detector and descriptor for point cloud matching using weak supervision. Unlike many existing works, we do not require manually annotating matching point clusters. Instead, we leverage on …"
10,"B Kumar, G Pandey, B Lohani, SC Misra","A multi-faceted CNN architecture for automatic classification of mobile LiDAR data and an algorithm to reproduce point cloud samples for enhanced training",2019,"ISPRS Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0924271618303022","https://scholar.google.com/scholar?cites=4913187298889995292&as_sdt=2005&sciodt=0,5&hl=en",304,"2020-10-22 19:32:26","","","","",,,,,10,10.00,3,4,1,"Abstract Mobile Laser Scanning (MLS) data of outdoor environment are typically characterised by occlusion, noise, clutter, large data size and high quantum of information which makes their classification a challenging problem. This paper presents three deep …"
7,"E Özdemir, F Remondino","CLASSIFICATION OF AERIAL POINT CLOUDS WITH DEEP LEARNING.",2019,"International Archives of the …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/1387/67b5e4c4082fec0f429276b78c0d5e65676b.pdf","https://scholar.google.com/scholar?cites=16620225677655143021&as_sdt=2005&sciodt=0,5&hl=en",305,"2020-10-22 19:32:26","PDF","","","",,,,,7,7.00,4,2,1,"Due to their usefulness in various implementations, such as energy evaluation, visibility analysis, emergency response, 3D cadastre, urban planning, change detection, navigation, etc., 3D city models have gained importance over the last decades. Point clouds are one of …"
11,"M Wicker, M Kwiatkowska","Robustness of 3d deep learning in an adversarial setting",2019,"Proceedings of the IEEE …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2019/html/Wicker_Robustness_of_3D_Deep_Learning_in_an_Adversarial_Setting_CVPR_2019_paper.html","https://scholar.google.com/scholar?cites=14424902463693380029&as_sdt=2005&sciodt=0,5&hl=en",306,"2020-10-22 19:32:26","","","","",,,,,11,11.00,6,2,1,"Understanding the spatial arrangement and nature of real-world objects is of paramount importance to many complex engineering tasks, including autonomous navigation. Deep learning has revolutionized state-of-the-art performance for tasks in 3D environments; …"
7,"G Iyer, RK Ram, JK Murthy…","CalibNet: Self-supervised extrinsic calibration using 3D spatial transformer networks",2018,"arXiv preprint arXiv …","web2py.iiit.ac.in","http://web2py.iiit.ac.in/research_centres/publications/download/inproceedings.pdf.825f0fe1c97e4e4a.31372e313830332e30383138312e706466.pdf","https://scholar.google.com/scholar?cites=7137817978723464754&as_sdt=2005&sciodt=0,5&hl=en",307,"2020-10-22 19:32:26","PDF","","","",,,,,7,3.50,2,4,2,"3D LiDARs and 2D cameras are increasingly being used alongside each other in sensor rigs for perception tasks. Before these sensors can be used to gather meaningful data, however, their extrinsics (and intrinsics) need to be accurately calibrated, as the …"
7,"J Behley, M Garbade, A Milioto, J Quenzel…","A dataset for semantic segmentation of point cloud sequences",2019,"arXiv preprint arXiv …","researchgate.net","https://www.researchgate.net/profile/Martin_Garbade/publication/332168840_A_Dataset_for_Semantic_Segmentation_of_Point_Cloud_Sequences/links/5cac76d0299bf184605517a1/A-Dataset-for-Semantic-Segmentation-of-Point-Cloud-Sequences.pdf","https://scholar.google.com/scholar?cites=1243273513279152340&as_sdt=2005&sciodt=0,5&hl=en",308,"2020-10-22 19:32:26","PDF","","","",,,,,7,7.00,1,5,1,"Semantic scene understanding is important for various applications. In particular, self-driving cars need a finegrained understanding of the surfaces and objects in their vicinity. Light detection and ranging (LiDAR) provides precise geometric information about the …"
10,"RD Singh, A Mittal, RK Bhatia","3D convolutional neural network for object recognition: a review",2019,"Multimedia Tools and Applications","Springer","https://link.springer.com/article/10.1007/s11042-018-6912-6","https://scholar.google.com/scholar?cites=32888426213655154&as_sdt=2005&sciodt=0,5&hl=en",309,"2020-10-22 19:32:26","","","","",,,,,10,10.00,3,3,1,"Recognition of an object from an image or image sequences is an important task in computer vision. It is an important low-level image processing operation and plays a crucial role in many real-world applications. The challenges involved in object recognition are multi …"
15,"J Sauder, B Sievers","Self-supervised deep learning on point clouds by reconstructing space",2019,"Advances in Neural Information Processing …","papers.nips.cc","http://papers.nips.cc/paper/9455-self-supervised-deep-learning-on-point-clouds-by-reconstructing-space","https://scholar.google.com/scholar?cites=18025256158749801874&as_sdt=2005&sciodt=0,5&hl=en",310,"2020-10-22 19:32:26","","","","",,,,,15,15.00,8,2,1,"Point clouds provide a flexible and natural representation usable in countless applications such as robotics or self-driving cars. Recently, deep neural networks operating on raw point cloud data have shown promising results on supervised learning tasks such as object …"
19,"PE Sarlin, D DeTone, T Malisiewicz…","Superglue: Learning feature matching with graph neural networks",2020,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2020/html/Sarlin_SuperGlue_Learning_Feature_Matching_With_Graph_Neural_Networks_CVPR_2020_paper.html","https://scholar.google.com/scholar?cites=15521088276096645515&as_sdt=2005&sciodt=0,5&hl=en",311,"2020-10-22 19:32:26","","","","",,,,,19,19.00,5,4,1,"This paper introduces SuperGlue, a neural network that matches two sets of local features by jointly finding correspondences and rejecting non-matchable points. Assignments are estimated by solving a differentiable optimal transport problem, whose costs are predicted …"
10,"CL Li, T Simon, J Saragih, B Póczos…","Lbs autoencoder: Self-supervised fitting of articulated meshes to point clouds",2019,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPR_2019/html/Li_LBS_Autoencoder_Self-Supervised_Fitting_of_Articulated_Meshes_to_Point_Clouds_CVPR_2019_paper.html","https://scholar.google.com/scholar?cites=8542942236149776575&as_sdt=2005&sciodt=0,5&hl=en",312,"2020-10-22 19:32:26","","","","",,,,,10,10.00,2,5,1,"We present LBS-AE; a self-supervised autoencoding algorithm for fitting articulated mesh models to point clouds. As input, we take a sequence of point clouds to be registered as well as an artist-rigged mesh, ie a template mesh equipped with a linear-blend skinning (LBS) …"
8,"T Shao, Y Yang, Y Weng, Q Hou…","H-CNN: spatial hashing based CNN for 3d shape analysis",2018,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8580422/","https://scholar.google.com/scholar?cites=13045828022855626946&as_sdt=2005&sciodt=0,5&hl=en",313,"2020-10-22 19:32:26","","","","",,,,,8,4.00,2,5,2,"We present a novel spatial hashing based data structure to facilitate 3D shape analysis using convolutional neural networks (CNNs). Our method builds hierarchical hash tables for an input model under different resolutions that leverage the sparse occupancy of 3D shape …"
